,aircraftReg,aircraftType,airlineId,airsenseMissionId,alt,altGps,bvr,destination,flightNumber,fusionalt,fusionlat,fusionlon,fusionspeed,gva,gvr,heading,ias,isoutlier,lat,lon,mach,magneticHeading,missionId,onGround,origin,posTime,qnh,speed,targetId,tas,amount_diff,big_diff,count
20196,I-BIXL,A321,AZA,,37975,37200,,FRA,None,,48.24504,11.104577,,,,,,False,48.2433,11.10524,0.788,,-1,False,FCO,1546537913000,,400,AZA6BF,456,0.009609999999995,False,716
20198,I-BIXL,A321,AZA,,37925,37125,,FRA,None,,48.251373,11.102027,,,,,,False,48.25056,11.10233,0.784,,-1,False,FCO,1546537917000,,400,AZA6BF,452,0.007260000000002,False,717
20202,I-BIXL,A321,AZA,,37750,36850,,FRA,None,,48.26612,11.096058,,,,,,False,48.26569,11.09619,0.78,,-1,False,FCO,1546537926000,,398,AZA6BF,448,0.015129999999999,False,718
20209,I-BIXL,A321,AZA,,37325,36500,,FRA,None,,48.304226,11.080974,,,,,,False,48.30162,11.08204,0.772,,-1,False,FCO,1546537945000,,394,AZA6BF,446,0.01482,False,719
20211,I-BIXL,A321,AZA,,37150,36400,,FRA,None,,48.316334,11.076324,,,,,,False,48.3154,11.07676,0.776,,-1,False,FCO,1546537953000,,393,AZA6BF,446,0.013779999999997,False,720
20213,I-BIXL,A321,AZA,,37100,36250,,FRA,None,,48.320736,11.074639,,,,,,False,48.31898,11.07535,0.78,,-1,False,FCO,1546537957000,,393,AZA6BF,446,0.003579999999999,False,721
20216,I-BIXL,A321,AZA,,36950,36125,,FRA,None,,48.32951,11.071263,,,,,,False,48.33072,11.07082,0.776,,-1,False,FCO,1546537962000,,392,AZA6BF,448,0.011740000000003,False,722
20222,I-BIXL,A321,AZA,,36650,35850,,FRA,None,,48.35408,11.061649,,,,,,False,48.35052,11.06302,0.772,,-1,False,FCO,1546537974000,,390,AZA6BF,444,0.006240000000005,False,723
20224,I-BIXL,A321,AZA,,36575,35775,,FRA,None,,48.360363,11.05919,,,,,,False,48.35758,11.06027,0.772,,-1,False,FCO,1546537979000,,390,AZA6BF,444,0.007059999999996,False,724
20225,I-BIXL,A321,AZA,,36450,35675,,FRA,None,,48.367107,11.056526,,,,,,False,48.36577,11.05702,0.772,,-1,False,FCO,1546537984000,,391,AZA6BF,444,0.008189999999999,False,725
20227,I-BIXL,A321,AZA,,36375,35550,,FRA,None,,48.373222,11.054103,,,,,,False,48.37321,11.05408,0.772,,-1,False,FCO,1546537988000,,390,AZA6BF,444,0.007440000000003,False,726
20229,I-BIXL,A321,AZA,,36300,35600,,FRA,None,,48.3771,11.052562,,,,,,False,48.37839,11.05203,0.772,,-1,False,FCO,1546537990000,,390,AZA6BF,444,0.005180000000003,False,727
20230,I-BIXL,A321,AZA,,36225,35400,,FRA,None,,48.382504,11.050424,,,,,,False,48.38356,11.04999,0.776,,-1,False,FCO,1546537993000,,390,AZA6BF,446,0.005169999999993,False,728
20233,I-BIXL,A321,AZA,,36100,35325,,FRA,None,,48.394016,11.0459,,,,,,False,48.39408,11.04589,0.776,,-1,False,FCO,1546538000000,,390,AZA6BF,446,0.01052,False,729
20236,I-BIXL,A321,AZA,,35875,35125,,FRA,None,,48.411903,11.038868,,,,,,False,48.41006,11.03957,0.776,,-1,False,FCO,1546538007000,,390,AZA6BF,446,0.010799999999996,False,730
20238,I-BIXL,A321,AZA,,35825,35025,,FRA,None,,48.415333,11.037519,,,,,,False,48.41386,11.0381,0.772,,-1,False,FCO,1546538009000,,390,AZA6BF,446,0.003800000000005,False,731
20239,I-BIXL,A321,AZA,,35750,34925,,FRA,None,,48.421947,11.034917,,,,,,False,48.41959,11.03584,0.772,,-1,False,FCO,1546538013000,,390,AZA6BF,444,0.00573,False,732
20242,I-BIXL,A321,AZA,,35625,34825,,FRA,None,,48.430813,11.031455,,,,,,False,48.43002,11.0318,0.772,,-1,False,FCO,1546538018000,,390,AZA6BF,444,0.01043,False,733
20244,I-BIXL,A321,AZA,,35525,34725,,FRA,None,,48.436516,11.029232,,,,,,False,48.43444,11.03006,0.776,,-1,False,FCO,1546538022000,,390,AZA6BF,444,0.004420000000003,False,734
20246,I-BIXL,A321,AZA,,35475,34700,,FRA,None,,48.44159,11.027247,,,,,,False,48.44142,11.02732,0.772,,-1,False,FCO,1546538025000,,391,AZA6BF,446,0.006979999999999,False,735
20247,I-BIXL,A321,AZA,,35325,34575,,FRA,None,,48.45123,11.023479,,,,,,False,48.4505,11.02377,0.78,,-1,False,FCO,1546538031000,,393,AZA6BF,450,0.009079999999997,False,736
20252,I-BIXL,A321,AZA,,35175,34375,,FRA,None,,48.467247,11.017191,,,,,,False,48.46232,11.01914,0.772,,-1,False,FCO,1546538039000,,394,AZA6BF,446,0.005420000000001,False,737
20254,I-BIXL,A321,AZA,,35025,34300,,FRA,None,,48.475346,11.014012,,,,,,False,48.47256,11.0151,0.796,,-1,False,FCO,1546538045000,,394,AZA6BF,454,0.010239999999996,False,738
20256,I-BIXL,A321,AZA,,34925,34200,,FRA,None,,48.478622,11.012708,,,,,,False,48.47872,11.01264,0.8,,-1,False,FCO,1546538047000,,395,AZA6BF,456,0.006160000000008,False,739
20258,I-BIXL,A321,AZA,,34875,34100,,FRA,None,,48.484264,11.010456,,,,,,False,48.48317,11.01084,0.796,,-1,False,FCO,1546538051000,,394,AZA6BF,456,0.004449999999999,False,740
20260,I-BIXL,A321,AZA,,34725,34000,,FRA,None,,48.49197,11.007406,,,,,,False,48.49393,11.00662,0.796,,-1,False,FCO,1546538055000,,391,AZA6BF,456,0.010759999999998,False,741
20262,I-BIXL,A321,AZA,,34675,33900,,FRA,None,,48.497757,11.005118,,,,,,False,48.49896,11.00464,0.796,,-1,False,FCO,1546538058000,,390,AZA6BF,454,0.005029999999998,False,742
20264,I-BIXL,A321,AZA,,34625,33825,,FRA,None,,48.503742,11.00275,,,,,,False,48.5025,11.00324,0.792,,-1,False,FCO,1546538062000,,389,AZA6BF,454,0.003540000000001,False,743
20266,I-BIXL,A321,AZA,,34450,33700,,FRA,None,,48.513584,10.998876,,,,,,False,48.51544,10.99816,0.792,,-1,False,FCO,1546538067000,,387,AZA6BF,452,0.012940000000008,False,744
20268,I-BIXL,A321,AZA,,34375,33625,,FRA,None,,48.519688,10.996483,,,,,,False,48.52084,10.99605,0.792,,-1,False,FCO,1546538070000,,386,AZA6BF,452,0.005399999999995,False,745
20270,I-BIXL,A321,AZA,,34325,33525,,FRA,None,,48.525955,10.994044,,,,,,False,48.52455,10.99464,0.792,,-1,False,FCO,1546538074000,,385,AZA6BF,452,0.003709999999998,False,746
20276,I-BIXL,A321,AZA,,34050,33325,,FRA,None,,48.54862,10.9852705,,,,,,False,48.5452,10.98662,0.792,,-1,False,FCO,1546538085000,,380,AZA6BF,452,0.004480000000001,False,747
20278,I-BIXL,A321,AZA,,33900,33200,,FRA,None,,48.558903,10.981292,,,,,,False,48.5565,10.98224,0.8,,-1,False,FCO,1546538092000,,377,AZA6BF,456,0.011299999999999,False,748
20279,I-BIXL,A321,AZA,,33850,33125,,FRA,None,,48.561935,10.980162,,,,,,False,48.56148,10.9804,0.8,,-1,False,FCO,1546538094000,,375,AZA6BF,456,0.004979999999996,False,749
20282,I-BIXL,A321,AZA,,33775,33100,,FRA,None,,48.567863,10.977904,,,,,,False,48.56694,10.9783,0.796,,-1,False,FCO,1546538098000,,374,AZA6BF,452,0.005460000000006,False,750
20284,I-BIXL,A321,AZA,,33650,32925,,FRA,None,,48.57605,10.974763,,,,,,False,48.5762,10.97471,0.788,,-1,False,FCO,1546538103000,,370,AZA6BF,450,0.009259999999998,False,751
20285,I-BIXL,A321,AZA,,33575,32900,,FRA,None,,48.580963,10.97283,,,,,,False,48.58104,10.97274,0.788,,-1,False,FCO,1546538106000,,368,AZA6BF,448,0.004840000000002,False,752
20288,I-BIXL,A321,AZA,,33500,32750,,FRA,None,,48.58639,10.970725,,,,,,False,48.58498,10.97126,0.788,,-1,False,FCO,1546538110000,,367,AZA6BF,446,0.00394,False,753
20290,I-BIXL,A321,AZA,,33375,32725,,FRA,None,,48.59573,10.967048,,,,,,False,48.59578,10.96696,0.784,,-1,False,FCO,1546538116000,,364,AZA6BF,446,0.010799999999996,False,754
20292,I-BIXL,A321,AZA,,33300,32625,,FRA,None,,48.60083,10.965036,,,,,,False,48.60141,10.96478,0.784,,-1,False,FCO,1546538119000,,363,AZA6BF,446,0.005629999999996,False,755
20295,I-BIXL,A321,AZA,,33100,32500,,FRA,None,,48.61472,10.959567,,,,,,False,48.61366,10.95996,0.784,,-1,False,FCO,1546538129000,,359,AZA6BF,444,0.012250000000002,False,756
20297,I-BIXL,A321,AZA,,33050,32400,,FRA,None,,48.617413,10.958495,,,,,,False,48.61908,10.95782,0.78,,-1,False,FCO,1546538130000,,358,AZA6BF,444,0.005420000000001,False,757
20299,I-BIXL,A321,AZA,,32975,32250,,FRA,None,,48.623184,10.956217,,,,,,False,48.62488,10.95554,0.776,,-1,False,FCO,1546538133000,,358,AZA6BF,442,0.005800000000001,False,758
20301,I-BIXL,A321,AZA,,32825,32175,,FRA,None,,48.63497,10.951585,,,,,,False,48.63528,10.95147,0.776,,-1,False,FCO,1546538140000,,356,AZA6BF,442,0.010400000000004,False,759
20303,I-BIXL,A321,AZA,,32750,32400,,FRA,None,,48.63896,10.950006,,,,,,False,48.63986,10.94964,0.78,,-1,False,FCO,1546538142000,,356,AZA6BF,444,0.004579999999997,False,760
20305,I-BIXL,A321,AZA,,32725,32000,,FRA,None,,48.644672,10.947748,,,,,,False,48.64325,10.9483,0.776,,-1,False,FCO,1546538146000,,356,AZA6BF,440,0.003390000000003,False,761
20309,I-BIXL,A321,AZA,,32500,31850,,FRA,None,,48.661522,10.940977,,,,,,False,48.65832,10.94224,0.776,,-1,False,FCO,1546538155000,,358,AZA6BF,442,0.0045,False,762
20311,I-BIXL,A321,AZA,,32400,31750,,FRA,None,,48.665752,10.939258,,,,,,False,48.66414,10.93985,0.776,,-1,False,FCO,1546538158000,,359,AZA6BF,442,0.00582,False,763
20313,I-BIXL,A321,AZA,,32275,31625,,FRA,None,,48.672146,10.936642,,,,,,False,48.67172,10.93674,0.776,,-1,False,FCO,1546538162000,,360,AZA6BF,442,0.007579999999997,False,764
20315,I-BIXL,A321,AZA,,32175,31600,,FRA,None,,48.67783,10.934299,,,,,,False,48.67662,10.93472,0.776,,-1,False,FCO,1546538166000,,360,AZA6BF,442,0.004899999999999,False,765
20317,I-BIXL,A321,AZA,,32100,31450,,FRA,None,,48.68363,10.931927,,,,,,False,48.68294,10.93218,0.776,,-1,False,FCO,1546538170000,,362,AZA6BF,442,0.006320000000002,False,766
20318,I-BIXL,A321,AZA,,31975,31325,,FRA,None,,48.690334,10.92918,,,,,,False,48.691,10.92888,0.776,,-1,False,FCO,1546538174000,,363,AZA6BF,442,0.00806,False,767
20321,I-BIXL,A321,AZA,,31875,31275,,FRA,None,,48.69707,10.926418,,,,,,False,48.6976,10.92618,0.78,,-1,False,FCO,1546538178000,,365,AZA6BF,444,0.006599999999999,False,768
20322,I-BIXL,A321,AZA,,31800,31150,,FRA,None,,48.702152,10.9243355,,,,,,False,48.70253,10.92417,0.788,,-1,False,FCO,1546538181000,,366,AZA6BF,442,0.004929999999995,False,769
20325,I-BIXL,A321,AZA,,31650,31075,,FRA,None,,48.711655,10.920477,,,,,,False,48.71136,10.92062,0.784,,-1,False,FCO,1546538187000,,368,AZA6BF,448,0.008830000000003,False,770
20326,I-BIXL,A321,AZA,,31550,30975,,FRA,None,,48.717796,10.918027,,,,,,False,48.71745,10.91823,0.788,,-1,False,FCO,1546538191000,,368,AZA6BF,448,0.00609,False,771
20328,I-BIXL,A321,AZA,,31500,30900,,FRA,None,,48.72143,10.916595,,,,,,False,48.72218,10.91636,0.784,,-1,False,FCO,1546538193000,,368,AZA6BF,452,0.004730000000002,False,772
20329,I-BIXL,A321,AZA,,31325,30775,,FRA,None,,48.731762,10.912499,,,,,,False,48.73242,10.91231,0.788,,-1,False,FCO,1546538199000,,369,AZA6BF,452,0.010239999999996,False,773
20332,I-BIXL,A321,AZA,,31225,30650,,FRA,None,,48.7381,10.910044,,,,,,False,48.73772,10.91029,0.788,,-1,False,FCO,1546538203000,,369,AZA6BF,452,0.005300000000005,False,774
20334,I-BIXL,A321,AZA,,31175,30900,,FRA,None,,48.740913,10.9089775,,,,,,False,48.74015,10.90936,0.784,,-1,False,FCO,1546538205000,,368,AZA6BF,452,0.002429999999997,False,775
20336,I-BIXL,A321,AZA,,30975,30450,,FRA,None,,48.752228,10.904513,,,,,,False,48.75229,10.90449,0.784,,-1,False,FCO,1546538212000,,367,AZA6BF,450,0.012140000000002,False,776
20338,I-BIXL,A321,AZA,,30900,30350,,FRA,None,,48.75725,10.90255,,,,,,False,48.75748,10.90248,0.784,,-1,False,FCO,1546538215000,,366,AZA6BF,450,0.005189999999999,False,777
20340,I-BIXL,A321,AZA,,30825,30225,,FRA,None,,48.76125,10.900974,,,,,,False,48.7625,10.90048,0.784,,-1,False,FCO,1546538217000,,366,AZA6BF,448,0.005020000000002,False,778
20342,I-BIXL,A321,AZA,,30675,30150,,FRA,None,,48.772552,10.896483,,,,,,False,48.77211,10.89662,0.78,,-1,False,FCO,1546538224000,,365,AZA6BF,448,0.009609999999995,False,779
20344,I-BIXL,A321,AZA,,30600,30050,,FRA,None,,48.77621,10.895009,,,,,,False,48.77674,10.89476,0.776,,-1,False,FCO,1546538226000,,364,AZA6BF,448,0.004630000000006,False,780
20346,I-BIXL,A321,AZA,,30525,29975,,FRA,None,,48.781338,10.892962,,,,,,False,48.7815,10.89288,0.772,,-1,False,FCO,1546538229000,,364,AZA6BF,444,0.004759999999997,False,781
20348,I-BIXL,A321,AZA,,30425,29900,,FRA,None,,48.789474,10.889693,,,,,,False,48.78914,10.88978,0.776,,-1,False,FCO,1546538234000,,364,AZA6BF,446,0.007640000000002,False,782
20349,I-BIXL,A321,AZA,,30325,29800,,FRA,None,,48.79578,10.887126,,,,,,False,48.79536,10.88723,0.78,,-1,False,FCO,1546538238000,,365,AZA6BF,448,0.006219999999992,False,783
20352,I-BIXL,A321,AZA,,30225,29675,,FRA,None,,48.800835,10.885092,,,,,,False,48.80104,10.885,0.784,,-1,False,FCO,1546538241000,,368,AZA6BF,444,0.005680000000005,False,784
20354,I-BIXL,A321,AZA,,30050,29600,,FRA,None,,48.811802,10.880655,,,,,,False,48.81129,10.88083,0.784,,-1,False,FCO,1546538248000,,371,AZA6BF,452,0.010249999999999,False,785
20356,I-BIXL,A321,AZA,,29975,29475,,FRA,None,,48.816715,10.878684,,,,,,False,48.81683,10.87865,0.784,,-1,False,FCO,1546538251000,,372,AZA6BF,452,0.005539999999996,False,786
20358,I-BIXL,A321,AZA,,29900,29375,,FRA,None,,48.81874,10.877883,,,,,,False,48.81953,10.87759,0.784,,-1,False,FCO,1546538252000,,373,AZA6BF,452,0.002700000000004,False,787
20360,I-BIXL,A321,AZA,,29725,29225,,FRA,None,,48.831745,10.872668,,,,,,False,48.83162,10.87273,0.784,,-1,False,FCO,1546538260000,,375,AZA6BF,454,0.012090000000001,False,788
20361,I-BIXL,A321,AZA,,29625,29200,,FRA,None,,48.834656,10.871477,,,,,,False,48.8367,10.87062,0.784,,-1,False,FCO,1546538261000,,375,AZA6BF,454,0.00508,False,789
20363,I-BIXL,A321,AZA,,29550,29050,,FRA,None,,48.841377,10.868761,,,,,,False,48.84109,10.86886,0.784,,-1,False,FCO,1546538265000,,375,AZA6BF,454,0.004390000000001,False,790
20365,I-BIXL,A321,AZA,,29425,29050,,FRA,None,,48.85024,10.865214,,,,,,False,48.84889,10.86578,0.784,,-1,False,FCO,1546538271000,,375,AZA6BF,454,0.007800000000003,False,791
20368,I-BIXL,A321,AZA,,29325,28850,,FRA,None,,48.855804,10.862969,,,,,,False,48.85672,10.86259,0.784,,-1,False,FCO,1546538274000,,375,AZA6BF,454,0.007829999999998,False,792
20370,I-BIXL,A321,AZA,,29250,28775,,FRA,None,,48.86086,10.860937,,,,,,False,48.86096,10.8609,0.78,,-1,False,FCO,1546538277000,,375,AZA6BF,454,0.004239999999996,False,793
20372,I-BIXL,A321,AZA,,29075,28625,,FRA,None,,48.872368,10.856309,,,,,,False,48.87222,10.85637,0.78,,-1,False,FCO,1546538284000,,375,AZA6BF,452,0.01126,False,794
20374,I-BIXL,A321,AZA,,29025,28575,,FRA,None,,48.87582,10.85492,,,,,,False,48.87602,10.85484,0.78,,-1,False,FCO,1546538286000,,375,AZA6BF,452,0.003800000000005,False,795
20375,I-BIXL,A321,AZA,,28925,28450,,FRA,None,,48.88102,10.852812,,,,,,False,48.88133,10.85266,0.78,,-1,False,FCO,1546538289000,,374,AZA6BF,450,0.005309999999994,False,796
20378,I-BIXL,A321,AZA,,28750,28325,,FRA,None,,48.89252,10.848191,,,,,,False,48.89228,10.8483,0.776,,-1,False,FCO,1546538296000,,373,AZA6BF,450,0.010950000000001,False,797
20379,I-BIXL,A321,AZA,,28675,28250,,FRA,None,,48.89643,10.846608,,,,,,False,48.89726,10.84626,0.776,,-1,False,FCO,1546538298000,,373,AZA6BF,450,0.004979999999996,False,798
20382,I-BIXL,A321,AZA,,28625,28150,,FRA,None,,48.901085,10.844734,,,,,,False,48.90038,10.84502,0.772,,-1,False,FCO,1546538301000,,372,AZA6BF,450,0.003120000000003,False,799
20384,I-BIXL,A321,AZA,,28450,28050,,FRA,None,,48.91119,10.840654,,,,,,False,48.91127,10.84061,0.772,,-1,False,FCO,1546538307000,,371,AZA6BF,448,0.010890000000003,False,800
20386,I-BIXL,A321,AZA,,28350,27975,,FRA,None,,48.917645,10.838077,,,,,,False,48.91736,10.83822,0.768,,-1,False,FCO,1546538311000,,370,AZA6BF,446,0.006089999999993,False,801
20388,I-BIXL,A321,AZA,,28275,27850,,FRA,None,,48.92243,10.836149,,,,,,False,48.92216,10.83625,0.764,,-1,False,FCO,1546538314000,,370,AZA6BF,446,0.004800000000003,False,802
20390,I-BIXL,A321,AZA,,28100,27700,,FRA,None,,48.931274,10.832591,,,,,,False,48.932,10.8323,0.764,,-1,False,FCO,1546538319000,,368,AZA6BF,446,0.009839999999997,False,803
20392,I-BIXL,A321,AZA,,28025,27625,,FRA,None,,48.938354,10.829716,,,,,,False,48.9369,10.83027,0.764,,-1,False,FCO,1546538324000,,368,AZA6BF,444,0.004900000000006,False,804
20393,I-BIXL,A321,AZA,,27950,27575,,FRA,None,,48.940544,10.828842,,,,,,False,48.94162,10.82843,0.76,,-1,False,FCO,1546538325000,,367,AZA6BF,442,0.004719999999999,False,805
20396,I-BIXL,A321,AZA,,27800,27425,,FRA,None,,48.950466,10.824838,,,,,,False,48.95059,10.82478,0.756,,-1,False,FCO,1546538331000,,366,AZA6BF,442,0.008970000000005,False,806
20397,I-BIXL,A321,AZA,,27700,27350,,FRA,None,,48.955753,10.822727,,,,,,False,48.95624,10.82256,0.76,,-1,False,FCO,1546538334000,,365,AZA6BF,440,0.005649999999996,False,807
20400,I-BIXL,A321,AZA,,27625,27575,,FRA,None,,48.962063,10.820205,,,,,,False,48.96158,10.82042,0.764,,-1,False,FCO,1546538338000,,365,AZA6BF,440,0.005339999999997,False,808
20402,I-BIXL,A321,AZA,,27475,27125,,FRA,None,,48.971455,10.816435,,,,,,False,48.971,10.81662,0.752,,-1,False,FCO,1546538344000,,363,AZA6BF,440,0.009420000000006,False,809
20405,I-BIXL,A321,AZA,,27400,27000,,FRA,None,,48.976906,10.814253,,,,,,False,48.97581,10.8147,0.752,,-1,False,FCO,1546538348000,,363,AZA6BF,440,0.004809999999992,False,810
20406,I-BIXL,A321,AZA,,27325,26950,,FRA,None,,48.97933,10.813291,,,,,,False,48.98094,10.81266,0.752,,-1,False,FCO,1546538349000,,363,AZA6BF,438,0.005130000000008,False,811
